brand,model,model_year,milage,fuel_type,engine,ext_col,int_col,accident,clean_title,price,Potencia,Capacidade_Motor,Numero_Cilindros,Numero_Valvulas,T2
Volkswagen,Golf GTI 2.0T SE 4-Door,0.8799999999999955,0.17387009138058782,Gasoline,220.0HP 2.0L 4 Cylinder Engine Gasoline Fuel,White,Black,None reported,Yes,0.007113621127861241,0.15789473684210525,0.17419354838709677,0.1111111111111111,0.18685491723466408,0.6666666666666665
Ford,F-150 XLT,0.8999999999999986,0.10955791553469993,Gasoline,325.0HP 2.7L V6 Cylinder Engine Gasoline Fuel,Red,Gray,None reported,Yes,0.01100917555502335,0.26842105263157895,0.2645161290322581,0.3333333333333333,0.18685491723466408,1.0
Mercedes-Benz,SLK-Class SLK 350,0.8200000000000003,0.03926895529760435,Gasoline,302.0HP 3.5L V6 Cylinder Engine Gasoline Fuel,White,Red,At least 1 accident or damage reported,Yes,0.0096542001020974,0.24421052631578943,0.36774193548387096,0.3333333333333333,0.18685491723466408,0.6666666666666665
Nissan,Maxima SV,0.9599999999999937,0.08981476907878488,Gasoline,3.5L V6 24V GDI DOHC,Brilliant Silver Metallic,Charcoal,None reported,No,0.007784333977059587,0.2769686823731166,0.36774193548387096,0.3333333333333333,0.23076923076923078,0.6666666666666665
Porsche,911 GT3,0.8799999999999955,0.02373919486292912,Gasoline,4.0L H6 24V GDI DOHC,Red,Black,None reported,No,0.06331122803796504,0.2769686823731166,0.432258064516129,0.3580809852293541,0.23076923076923078,0.6666666666666665
Audi,S4 3.0T Premium Plus,0.9599999999999937,0.026673252654976536,Gasoline,349.0HP 3.0L V6 Cylinder Engine Gasoline Fuel,Black,Black,None reported,Yes,0.017580806501714213,0.29368421052631577,0.3032258064516129,0.3333333333333333,0.18685491723466408,0.6666666666666665
Honda,Pilot Elite,0.9399999999999977,0.10509508520622377,Gasoline,3.5L V6 24V GDI SOHC,Gray,Black,None reported,No,0.012532845451838581,0.2769686823731166,0.36774193548387096,0.3333333333333333,0.23076923076923078,0.8888888888888888
Genesis,G70 3.3T Advanced,0.8999999999999986,0.11830081501605336,Gasoline,365.0HP 3.3L V6 Cylinder Engine Gasoline Fuel,Black,Black,None reported,Yes,0.009484489426618423,0.31052631578947365,0.3419354838709677,0.3333333333333333,0.18685491723466408,0.7777777777777777
Toyota,Highlander Base,0.5399999999999991,0.5716991849839467,Gasoline,220.0HP 3.0L V6 Cylinder Engine Gasoline Fuel,Beige,Beige,None reported,Yes,0.0007791108854324217,0.15789473684210525,0.3032258064516129,0.3333333333333333,0.18685491723466408,0.6666666666666665
Acura,MDX 3.7L Advance,0.779999999999994,0.051000246974561625,Gasoline,300.0HP 3.7L V6 Cylinder Engine Gasoline Fuel,Black,Black,None reported,Yes,0.010501059760176118,0.2421052631578947,0.3935483870967742,0.3333333333333333,0.18685491723466408,0.5555555555555556
BMW,M6 Gran Coupe Base,0.8599999999999994,0.06881946159545567,Gasoline,560.0HP 4.4L 8 Cylinder Engine Gasoline Fuel,Green,Black,None reported,Yes,0.018969656340963315,0.5157894736842105,0.4838709677419355,0.5555555555555556,0.18685491723466408,0.6666666666666665
Dodge,Durango GT,0.9599999999999937,0.06094838231662139,Gasoline,3.6L V6 24V MPFI DOHC,Octane Red Pearlcoat,Black,At least 1 accident or damage reported,No,0.011720198923946244,0.2769686823731166,0.3806451612903226,0.3333333333333333,0.23076923076923078,0.7777777777777777
Porsche,911 GT3,0.8799999999999955,0.014544331933810817,Gasoline,"4L H-6 gasoline direct injection, DOHC, VarioCam Plus variable v",GT SILVER,BLACK,None reported,No,0.07011997968891795,0.2769686823731166,0.432258064516129,0.3580809852293541,0.18685491723466408,0.5555555555555556
Land,Rover Range Rover Sport 3.0L Supercharged HSE,0.8799999999999955,0.25833539145468015,Gasoline,V6,Fuji White,Ivory / Ebony,At least 1 accident or damage reported,No,0.009747354664486058,0.2769686823731166,0.39330057679982916,0.3333333333333333,0.18685491723466408,0.6666666666666665
Maserati,Ghibli S Q4,0.8799999999999955,0.04914793776241048,Gasoline,424.0HP 3.0L V6 Cylinder Engine Gasoline Fuel,White,Brown,None reported,Yes,0.013888498392490995,0.3726315789473684,0.3032258064516129,0.3333333333333333,0.18685491723466408,0.6666666666666665
Hummer,H2 Base,0.5799999999999983,0.3701185477895777,Gasoline,316.0HP 6.0L 8 Cylinder Engine Gasoline Fuel,Beige,Beige,At least 1 accident or damage reported,Yes,0.003556810563930621,0.2589473684210526,0.6903225806451613,0.5555555555555556,0.18685491723466408,0.6666666666666665
BMW,X5 xDrive35i,0.7999999999999972,0.29612249938256363,Gasoline,300.0HP 3.0L Straight 6 Cylinder Engine Gasoline Fuel,Black,Black,None reported,No,0.0060973895381667784,0.2421052631578947,0.3032258064516129,0.3333333333333333,0.18685491723466408,0.6666666666666665
BMW,335 i xDrive,0.779999999999994,0.2043689799950605,Gasoline,300.0HP 3.0L Straight 6 Cylinder Engine Gasoline Fuel,Red,Black,None reported,Yes,0.006097050794303547,0.2421052631578947,0.3032258064516129,0.3333333333333333,0.18685491723466408,0.7777777777777777
Jeep,Compass Latitude,0.7999999999999972,0.25907631513954066,Gasoline,158.0HP 2.0L 4 Cylinder Engine Gasoline Fuel,Black,Black,None reported,Yes,0.003031757575921815,0.09263157894736841,0.17419354838709677,0.1111111111111111,0.18685491723466408,0.6666666666666665
Toyota,Sequoia TRD Pro,0.9199999999999946,0.09219066436157076,Gasoline,381.0HP 5.7L 8 Cylinder Engine Gasoline Fuel,White,Black,None reported,Yes,0.020188795504733438,0.3273684210526316,0.6516129032258065,0.5555555555555556,0.18685491723466408,0.5555555555555556
BMW,M3 Base,0.5799999999999983,0.3140849592491973,Gasoline,333.0HP 3.2L Straight 6 Cylinder Engine Gasoline Fuel,Silver,Black,None reported,Yes,0.00440367022200934,0.2768421052631579,0.32903225806451614,0.3333333333333333,0.18685491723466408,0.5555555555555556
Ford,Bronco Big Bend,0.9599999999999937,0.04173870091380588,Gasoline,275.0HP 2.3L 4 Cylinder Engine Gasoline Fuel,Gray,Black,None reported,Yes,0.014227242255722484,0.21578947368421053,0.2129032258064516,0.1111111111111111,0.18685491723466408,0.6666666666666665
Acura,RDX w/Advance Package,0.9399999999999977,0.08932328970116078,Gasoline,2.0 Liter Turbo,White,Parchment,None reported,No,0.012803840542423773,0.2769686823731166,0.17419354838709677,0.3580809852293541,0.18685491723466408,0.6666666666666665
GMC,Yukon XL SLT,0.9799999999999969,0.07014077550012349,Gasoline,355.0HP 5.3L 8 Cylinder Engine Gasoline Fuel,Black,Black,None reported,Yes,0.02228934620063189,0.3,0.6,0.5555555555555556,0.18685491723466408,0.6666666666666665
Audi,A4 2.0T Premium Plus,0.8200000000000003,0.20577920474191158,E85 Flex Fuel,220.0HP 2.0L 4 Cylinder Engine Flex Fuel Capability,Red,Gray,At least 1 accident or damage reported,Yes,0.004742414085240828,0.15789473684210525,0.17419354838709677,0.1111111111111111,0.18685491723466408,0.7777777777777777
Audi,A7 3.0T Premium,0.8999999999999986,0.11311434922203013,Hybrid,335.0HP 3.0L V6 Cylinder Engine Gasoline/Mild Electric Hybrid,Black,Black,At least 1 accident or damage reported,Yes,0.013380382597643764,0.2789473684210526,0.3032258064516129,0.3333333333333333,0.18685491723466408,0.6666666666666665
Dodge,Ram 1500 Laramie Mega Cab,0.6399999999999935,0.7411286737466041,Gasoline,345.0HP 5.7L 8 Cylinder Engine Gasoline Fuel,Silver,Gray,At least 1 accident or damage reported,Yes,0.0030148203827602407,0.2894736842105263,0.6516129032258065,0.5555555555555556,0.18685491723466408,0.6666666666666665
Lamborghini,Gallardo LP550-2,0.779999999999994,0.05408742899481354,Gasoline,550.0HP 5.2L 10 Cylinder Engine Gasoline Fuel,Black,Black,None reported,Yes,0.05013409175826018,0.5052631578947369,0.5870967741935484,0.7777777777777779,0.18685491723466408,0.5555555555555556
Tesla,Model 3 Long Range,0.9399999999999977,0.058407014077550015,Eletric,Electric,White,Black,None reported,No,0.01151695260600735,0.2769686823731166,0.39330057679982916,0.3580809852293541,0.18685491723466408,0.0
Chevrolet,Corvette Base,0.5799999999999983,0.3578661397876019,Gasoline,350.0HP 5.7L 8 Cylinder Engine Gasoline Fuel,Blue,Black,None reported,Yes,0.006774877264629754,0.29473684210526313,0.6516129032258065,0.5555555555555556,0.18685491723466408,0.6666666666666665
Chevrolet,Corvette Stingray w/1LT,0.9799999999999969,0.021980735984193627,Gasoline,490.0HP 6.2L 8 Cylinder Engine Gasoline Fuel,White,White,None reported,Yes,0.02726888099013476,0.44210526315789467,0.7161290322580646,0.5555555555555556,0.18685491723466408,0.7777777777777777
Honda,CR-V Touring,0.8999999999999986,0.13583600889108421,Gasoline,1.5L I4 16V GDI DOHC Turbo,White,Gray,None reported,No,0.008917093455705682,0.2769686823731166,0.1096774193548387,0.1111111111111111,0.07692307692307693,0.6666666666666665
Ford,F-250 XLT,0.7999999999999972,0.1466016300321067,Diesel,400.0HP 6.7L 8 Cylinder Engine Diesel Fuel,Black,Silver,At least 1 accident or damage reported,Yes,0.01321067192216479,0.34736842105263155,0.7806451612903226,0.5555555555555556,0.18685491723466408,0.5555555555555556
Toyota,Camry Solara SE,0.6799999999999997,0.14263274882687083,Gasoline,210.0HP 3.3L V6 Cylinder Engine Gasoline Fuel,Silver,Gray,None reported,No,0.0040310519724547035,0.1473684210526316,0.3419354838709677,0.3333333333333333,0.18685491723466408,0.6666666666666665
Chrysler,Crossfire Limited,0.6199999999999974,0.287033835514942,Gasoline,215.0HP 3.2L V6 Cylinder Engine Gasoline Fuel,Gray,Red,At least 1 accident or damage reported,Yes,0.001354975452925951,0.1526315789473684,0.32903225806451614,0.3333333333333333,0.18685491723466408,0.4444444444444445
Ford,Explorer XLT,0.8599999999999994,0.4171400345764386,E85 Flex Fuel,290.0HP 3.5L V6 Cylinder Engine Flex Fuel Capability,White,Beige,None reported,Yes,0.0037261824955463646,0.23157894736842105,0.36774193548387096,0.3333333333333333,0.18685491723466408,0.6666666666666665
Chevrolet,Camaro Z28,0.5599999999999952,0.08746604099777723,Gasoline,310.0HP 5.7L 8 Cylinder Engine Gasoline Fuel,Silver,Black,At least 1 accident or damage reported,Yes,0.006436133401398266,0.25263157894736843,0.6516129032258065,0.5555555555555556,0.18685491723466408,0.6666666666666665
Mercedes-Benz,Sprinter 2500,0.7399999999999949,0.29612249938256363,Diesel,188.0HP 3.0L V6 Cylinder Engine Diesel Fuel,Black,Gray,None reported,Yes,0.010161977153081399,0.12421052631578948,0.3032258064516129,0.3333333333333333,0.18685491723466408,0.4444444444444445
Lincoln,Corsair Standard,0.9599999999999937,0.010916275623610769,Gasoline,250.0HP 2.0L 4 Cylinder Engine Gasoline Fuel,Beige,Beige,None reported,Yes,0.012364151007949301,0.1894736842105263,0.17419354838709677,0.1111111111111111,0.18685491723466408,0.7777777777777777
Land,Rover Range Rover Velar P250 SE R-Dynamic,0.8999999999999986,0.14299827117806865,Gasoline,247.0HP 2.0L 4 Cylinder Engine Gasoline Fuel,White,Black,None reported,Yes,0.012194779076333557,0.1863157894736842,0.17419354838709677,0.1111111111111111,0.18685491723466408,0.6666666666666665
BMW,535 i xDrive,0.8200000000000003,0.1446381822672265,Gasoline,300.0HP 3.0L Straight 6 Cylinder Engine Gasoline Fuel,Blue,Gray,At least 1 accident or damage reported,Yes,0.006419196208236692,0.2421052631578947,0.3032258064516129,0.3333333333333333,0.18685491723466408,0.7777777777777777
Mercedes-Benz,AMG GLE 43 Coupe 4MATIC,0.8799999999999955,0.12989380093850333,Gasoline,385.0HP 3.0L V6 Cylinder Engine Gasoline Fuel,Gray,Black,None reported,Yes,0.01625936669124818,0.33157894736842103,0.3032258064516129,0.3333333333333333,0.18685491723466408,0.6666666666666665
Chevrolet,Corvette Z06 w/2LZ,0.9799999999999969,0.0002519140528525562,Gasoline,670.0HP 5.5L 8 Cylinder Engine Gasoline Fuel,White,Red,None reported,Yes,0.05995766379197332,0.631578947368421,0.6258064516129033,0.5555555555555556,0.18685491723466408,0.6666666666666665
Mazda,MX-5 Miata Sport,0.6399999999999935,0.5381575697703137,Gasoline,170.0HP 2.0L 4 Cylinder Engine Gasoline Fuel,Black,Black,At least 1 accident or damage reported,Yes,0.0010158928458312315,0.10526315789473685,0.17419354838709677,0.1111111111111111,0.18685491723466408,0.5555555555555556
Audi,A5 2.0T Premium,0.8799999999999955,0.130649543097061,Gasoline,252.0HP 2.0L 4 Cylinder Engine Gasoline Fuel,White,Brown,At least 1 accident or damage reported,Yes,0.00880734044401868,0.19157894736842102,0.17419354838709677,0.1111111111111111,0.18685491723466408,0.6666666666666665
Toyota,Prius Touring,0.6999999999999957,0.35169177574709803,Hybrid,76.0HP 1.5L 4 Cylinder Engine Gas/Electric Hybrid,Blue,Beige,None reported,Yes,0.0016933805722942072,0.006315789473684219,0.1096774193548387,0.1111111111111111,0.18685491723466408,0.6666666666666665
BMW,M4 Base,0.9199999999999946,0.05570511237342554,Gasoline,425.0HP 3.0L Straight 6 Cylinder Engine Gasoline Fuel,Silver,Black,None reported,Yes,0.02100178077648901,0.3736842105263158,0.3032258064516129,0.3333333333333333,0.18685491723466408,0.6666666666666665
RAM,1500 Classic SLT,0.9399999999999977,0.07901210175351939,Gasoline,3.6L V6 24V MPFI DOHC,Patriot Blue Pearlcoat,Black,None reported,Yes,0.011216825543184252,0.2769686823731166,0.3806451612903226,0.3333333333333333,0.23076923076923078,0.7777777777777777
Buick,Enclave Leather,0.8200000000000003,0.22135342059767846,Gasoline,288.0HP 3.6L V6 Cylinder Engine Gasoline Fuel,White,Brown,None reported,Yes,0.004742414085240828,0.22947368421052627,0.3806451612903226,0.3333333333333333,0.18685491723466408,0.6666666666666665
Mercedes-Benz,GLS 450 Base 4MATIC,0.8799999999999955,0.15487280810076562,Gasoline,3.0 Liter DOHC Twin Turbo,Black,Black,At least 1 accident or damage reported,No,0.012397347906545987,0.2769686823731166,0.3032258064516129,0.3580809852293541,0.18685491723466408,0.6666666666666665
Dodge,Dart SE,0.8200000000000003,0.16275623610768092,Gasoline,160.0HP 2.0L 4 Cylinder Engine Gasoline Fuel,Black,Black,None reported,Yes,0.0033874386323148775,0.09473684210526316,0.17419354838709677,0.1111111111111111,0.18685491723466408,0.5555555555555556
Lexus,IS 350 Base,0.6599999999999966,0.2541368239071376,Gasoline,306.0HP 3.5L V6 Cylinder Engine Gasoline Fuel,Red,Beige,At least 1 accident or damage reported,Yes,0.003692308109223216,0.24842105263157893,0.36774193548387096,0.3333333333333333,0.18685491723466408,0.5555555555555556
Porsche,911 Carrera,0.7199999999999989,0.15188935539639417,Gasoline,345.0HP 3.6L Flat 6 Cylinder Engine Gasoline Fuel,Black,Black,None reported,Yes,0.016852507195766513,0.2894736842105263,0.3806451612903226,0.3333333333333333,0.18685491723466408,0.6666666666666665
Ford,F-150 XLT,0.8799999999999955,0.16683131637441345,Gasoline,375.0HP 3.5L V6 Cylinder Engine Gasoline Fuel,Blue,Gray,None reported,Yes,0.009484828170481656,0.32105263157894737,0.36774193548387096,0.3333333333333333,0.18685491723466408,0.6666666666666665
Toyota,Highlander XLE,0.8999999999999986,0.20054581378118055,Gasoline,3.5L V6 24V PDI DOHC,Black,Black,None reported,Yes,0.009577982732870315,0.2769686823731166,0.36774193548387096,0.3333333333333333,0.23076923076923078,0.7777777777777777
Acura,TLX Base,0.8399999999999963,0.11089157816744875,Gasoline,206.0HP 2.4L 4 Cylinder Engine Gasoline Fuel,Gray,Blue,None reported,Yes,0.004911786016856571,0.1431578947368421,0.2258064516129032,0.1111111111111111,0.18685491723466408,0.6666666666666665
Toyota,Highlander Hybrid XLE,0.8999999999999986,0.17102988392195603,Hybrid,306.0HP 3.5L V6 Cylinder Engine Gas/Electric Hybrid,Black,Gray,None reported,Yes,0.011517291349870581,0.24842105263157893,0.36774193548387096,0.3333333333333333,0.18685491723466408,0.6666666666666665
Dodge,Challenger SRT Hellcat,0.8200000000000003,0.0041985675475426035,Gasoline,707.0HP 6.2L 8 Cylinder Engine Gasoline Fuel,Green,Black,None reported,Yes,0.021337475944951414,0.6705263157894736,0.7161290322580646,0.5555555555555556,0.18685491723466408,0.6666666666666665
Lincoln,Corsair Reserve,0.9399999999999977,0.07220548283526797,Gasoline,2.0L I4 16V GDI DOHC Turbo,Black,Sandstone,None reported,No,0.011855696469238838,0.2769686823731166,0.17419354838709677,0.1111111111111111,0.07692307692307693,0.7777777777777777
BMW,650 i,0.6399999999999935,0.3014102247468511,Gasoline,360.0HP 4.8L 8 Cylinder Engine Gasoline Fuel,Silver,Black,None reported,Yes,0.0028793228374676457,0.30526315789473685,0.5354838709677419,0.5555555555555556,0.18685491723466408,0.5555555555555556
Audi,A3 2.0T Premium,0.8399999999999963,0.22291923931835023,Gasoline,220.0HP 2.0L 4 Cylinder Engine Gasoline Fuel,Black,Black,At least 1 accident or damage reported,Yes,0.004572703409761852,0.15789473684210525,0.17419354838709677,0.1111111111111111,0.18685491723466408,0.6666666666666665
Hyundai,Genesis 3.8,0.8200000000000003,0.22752531489256608,Gasoline,311.0HP 3.8L V6 Cylinder Engine Gasoline Fuel,Black,Black,At least 1 accident or damage reported,Yes,0.005081157948472316,0.2536842105263158,0.4064516129032258,0.3333333333333333,0.18685491723466408,0.6666666666666665
RAM,1500 Laramie,0.9599999999999937,0.04110644603605829,Gasoline,5.7L V8 16V MPFI OHV,Delmonico Red Pearlcoat,Black,None reported,No,0.015243135101553716,0.2769686823731166,0.6516129032258065,0.5555555555555556,0.07692307692307693,0.7777777777777777
BMW,M3 Base,0.6999999999999957,0.27636453445295134,Gasoline,420.0HP 4.0L 8 Cylinder Engine Gasoline Fuel,Gray,Black,At least 1 accident or damage reported,Yes,0.00880734044401868,0.3684210526315789,0.432258064516129,0.5555555555555556,0.18685491723466408,0.6666666666666665
Volvo,S60 T6 Momentum,0.9199999999999946,0.11397876018770067,Gasoline,2.0L I4 16V GDI DOHC,White,Charcoal,At least 1 accident or damage reported,Yes,0.008739591671372383,0.2769686823731166,0.17419354838709677,0.1111111111111111,0.07692307692307693,0.7777777777777777
Lexus,IS 350 F Sport,0.9399999999999977,0.06594220795258089,Gasoline,311.0HP 3.5L V6 Cylinder Engine Gasoline Fuel,Black,Red,None reported,Yes,0.014227242255722484,0.2536842105263158,0.36774193548387096,0.3333333333333333,0.18685491723466408,0.7777777777777777
BMW,335 i,0.6999999999999957,0.12813781180538406,Gasoline,300.0HP 3.0L Straight 6 Cylinder Engine Gasoline Fuel,Gray,White,None reported,Yes,0.006097050794303547,0.2421052631578947,0.3032258064516129,0.3333333333333333,0.18685491723466408,0.5555555555555556
Chevrolet,Silverado 1500 Base,0.519999999999996,0.2393183502099284,Gasoline,200.0HP 4.3L V6 Cylinder Engine Gasoline Fuel,White,Gray,None reported,Yes,0.008637968512402937,0.13684210526315788,0.47096774193548385,0.3333333333333333,0.18685491723466408,0.6666666666666665
Ford,F-350 XL,0.8599999999999994,0.38615213632995804,Diesel,440.0HP 6.7L 8 Cylinder Engine Diesel Fuel,White,Beige,None reported,Yes,0.012872266802796533,0.3894736842105263,0.7806451612903226,0.5555555555555556,0.18685491723466408,0.5555555555555556
Lexus,GX 470 Base,0.5999999999999943,0.5307483329217091,Gasoline,235.0HP 4.7L 8 Cylinder Engine Gasoline Fuel,White,Beige,At least 1 accident or damage reported,Yes,0.0018122796682884593,0.17368421052631577,0.5225806451612903,0.5555555555555556,0.18685491723466408,0.4444444444444445
GMC,Acadia SLE,0.9199999999999946,0.07489750555692765,Gasoline,2.5L I4 16V GDI DOHC,Ebony Twilight Metallic,Jet Black,None reported,No,0.009364574099034477,0.2769686823731166,0.23870967741935484,0.1111111111111111,0.07692307692307693,0.8888888888888888
Nissan,GT-R Premium,0.7199999999999989,0.11360829834527045,Gasoline,485.0HP 3.8L V6 Cylinder Engine Gasoline Fuel,Blue,Black,None reported,Yes,0.024050475545572398,0.4368421052631579,0.4064516129032258,0.3333333333333333,0.18685491723466408,0.5555555555555556
Dodge,Durango R/T,0.9599999999999937,0.036739935786613984,Gasoline,5.7L V8 16V MPFI OHV,White Knuckle Clearcoat,Black,None reported,Yes,0.01625936669124818,0.2769686823731166,0.6516129032258065,0.5555555555555556,0.07692307692307693,0.7777777777777777
Ford,F-250 Lariat,0.8200000000000003,0.16954556680661892,Diesel,440.0HP 6.7L 8 Cylinder Engine Diesel Fuel,Gray,Black,None reported,Yes,0.014565986118953971,0.3894736842105263,0.7806451612903226,0.5555555555555556,0.18685491723466408,0.6666666666666665
Toyota,Avalon XLS,0.5999999999999943,0.22357372190664362,Gasoline,210.0HP 3.0L V6 Cylinder Engine Gasoline Fuel,Gray,Gray,None reported,Yes,0.0011856035213102072,0.1473684210526316,0.3032258064516129,0.3333333333333333,0.18685491723466408,0.6666666666666665
Porsche,Panamera Base,0.8799999999999955,0.10471721412694493,Gasoline,330.0HP 3.0L V6 Cylinder Engine Gasoline Fuel,Black,Beige,At least 1 accident or damage reported,Yes,0.017614342144174133,0.27368421052631575,0.3032258064516129,0.3333333333333333,0.18685491723466408,0.7777777777777777
Mercedes-Benz,SL-Class SL550 Roadster,0.6799999999999997,0.3702148678686095,Gasoline,382.0HP 5.5L 8 Cylinder Engine Gasoline Fuel,Black,Beige,None reported,Yes,0.005013409175826018,0.32842105263157895,0.6258064516129033,0.5555555555555556,0.18685491723466408,0.6666666666666665
Mercedes-Benz,S-Class S 63 AMG,0.8200000000000003,0.10076562114102249,Gasoline,577.0HP 5.5L 8 Cylinder Engine Gasoline Fuel,White,Black,None reported,Yes,0.019562458101618416,0.5336842105263158,0.6258064516129033,0.5555555555555556,0.18685491723466408,0.6666666666666665
Mazda,CX-7 Grand Touring,0.6599999999999966,0.20511237342553718,Gasoline,244.0HP 2.3L 4 Cylinder Engine Gasoline Fuel,White,Beige,None reported,Yes,0.0016767821229958643,0.18315789473684208,0.2129032258064516,0.1111111111111111,0.18685491723466408,0.5555555555555556
Chevrolet,Camaro 2SS,0.8399999999999963,0.404791306495431,Gasoline,455.0HP 6.2L 8 Cylinder Engine Gasoline Fuel,Black,Red,None reported,Yes,0.00660550533301401,0.4052631578947368,0.7161290322580646,0.5555555555555556,0.18685491723466408,0.7777777777777777
Tesla,Model X Performance,0.9199999999999946,0.06698938009385033,Eletric,Electric,Black,Black,None reported,No,0.021679268502951984,0.2769686823731166,0.39330057679982916,0.3580809852293541,0.18685491723466408,0.0
Mercedes-Benz,E-Class E 350 4MATIC,0.7999999999999972,0.2050185230921215,Gasoline,302.0HP 3.5L V6 Cylinder Engine Gasoline Fuel,Black,Black,None reported,Yes,0.004573042153625083,0.24421052631578943,0.36774193548387096,0.3333333333333333,0.18685491723466408,0.6666666666666665
BMW,M5 Base,0.8799999999999955,0.07653741664608546,Gasoline,600.0HP 4.4L 8 Cylinder Engine Gasoline Fuel,Green,Black,At least 1 accident or damage reported,Yes,0.02235709497327819,0.5578947368421052,0.4838709677419355,0.5555555555555556,0.18685491723466408,0.7777777777777777
Chevrolet,Camaro 1LT,0.9399999999999977,0.025191405285255618,Gasoline,335.0HP 3.6L V6 Cylinder Engine Gasoline Fuel,Black,Black,None reported,Yes,0.009450953784158507,0.2789473684210526,0.3806451612903226,0.3333333333333333,0.18685491723466408,0.6666666666666665
Subaru,Impreza 2.0i,0.8999999999999986,0.0738453939244258,Gasoline,152.0HP 2.0L 4 Cylinder Engine Gasoline Fuel,Gray,Black,At least 1 accident or damage reported,Yes,0.0065208193672061385,0.08631578947368422,0.17419354838709677,0.1111111111111111,0.18685491723466408,0.6666666666666665
Nissan,Armada SV,0.8599999999999994,0.4619436897999506,Gasoline,390.0HP 5.6L 8 Cylinder Engine Gasoline Fuel,Black,Black,None reported,Yes,0.005079464229156158,0.3368421052631579,0.6387096774193548,0.5555555555555556,0.18685491723466408,0.6666666666666665
Cadillac,SRX Luxury Collection,0.8399999999999963,0.1738775006174364,Gasoline,308.0HP 3.6L V6 Cylinder Engine Gasoline Fuel,Silver,Beige,None reported,Yes,0.004573042153625083,0.25052631578947365,0.3806451612903226,0.3333333333333333,0.18685491723466408,0.5555555555555556
Dodge,Challenger SRT8,0.7399999999999949,0.2627809335638429,Gasoline,420.0HP 6.2L 8 Cylinder Engine Gasoline Fuel,White,White,At least 1 accident or damage reported,Yes,0.006944249196245498,0.2769686823731166,0.39330057679982916,0.3580809852293541,0.18685491723466408,0.4444444444444445
Porsche,911 Carrera S,0.7999999999999972,0.0738453939244258,Gasoline,400.0HP 3.8L Flat 6 Cylinder Engine Gasoline Fuel,Black,Brown,None reported,Yes,0.02591390553720881,0.34736842105263155,0.4064516129032258,0.3333333333333333,0.18685491723466408,0.6666666666666665
Mercedes-Benz,AMG GT 63 S 4-Door,0.9199999999999946,0.05214620894047913,Gasoline,4.0L V8 32V GDI DOHC Twin Turbo,Obsidian Black Metallic,Black,None reported,No,0.03926041374852943,0.2769686823731166,0.432258064516129,0.5555555555555556,0.38461538461538464,0.8888888888888888
Nissan,350Z Touring,0.6599999999999966,0.22203013089651766,Gasoline,306.0HP 3.5L V6 Cylinder Engine Gasoline Fuel,White,Green,At least 1 accident or damage reported,Yes,0.0033874386323148775,0.24842105263157893,0.36774193548387096,0.3333333333333333,0.18685491723466408,0.6666666666666665
Acura,TLX V6 Advance,0.8999999999999986,0.06342059767843912,Gasoline,3.5L V6 24V GDI SOHC,Platinum White Pearl,Ebony,At least 1 accident or damage reported,No,0.009823233289849912,0.2769686823731166,0.36774193548387096,0.3333333333333333,0.23076923076923078,0.8888888888888888
Jeep,Wrangler SE,0.5799999999999983,0.17510496418868857,Gasoline,150.0HP 2.4L 4 Cylinder Engine Gasoline Fuel,Red,Gray,None reported,Yes,0.0035564718200673897,0.08421052631578947,0.2258064516129032,0.1111111111111111,0.18685491723466408,0.4444444444444445
Mercedes-Benz,M-Class ML 350,0.7399999999999949,0.24475179056557175,Gasoline,268.0HP 3.5L V6 Cylinder Engine Gasoline Fuel,Black,Black,None reported,Yes,0.003353564245991728,0.20842105263157895,0.36774193548387096,0.3333333333333333,0.18685491723466408,0.6666666666666665
BMW,X3 xDrive30i,0.9199999999999946,0.1059520869350457,Gasoline,248.0HP 2.0L 4 Cylinder Engine Gasoline Fuel,Gray,Brown,At least 1 accident or damage reported,Yes,0.012872266802796533,0.18736842105263157,0.17419354838709677,0.1111111111111111,0.18685491723466408,0.6666666666666665
Toyota,4Runner SR5,0.6399999999999935,0.33316868362558655,Gasoline,236.0HP 4.0L V6 Cylinder Engine Gasoline Fuel,White,Gray,None reported,Yes,0.005047283562149166,0.17473684210526313,0.432258064516129,0.3333333333333333,0.18685491723466408,0.6666666666666665
Hyundai,Kona N Base,0.9799999999999969,0.0013682390713756483,Gasoline,2.0L I4 16V GDI DOHC Turbo,Ultra Black,Black,None reported,Yes,0.011042711197483268,0.2769686823731166,0.17419354838709677,0.1111111111111111,0.07692307692307693,0.7777777777777777
BMW,M3 CS,0.8799999999999955,0.07878488515682885,Gasoline,453.0HP 3.0L Straight 6 Cylinder Engine Gasoline Fuel,White,Black,None reported,Yes,0.023034582699741166,0.4031578947368421,0.3032258064516129,0.3333333333333333,0.18685491723466408,0.6666666666666665
Mercedes-Benz,E-Class E 350 4MATIC,0.779999999999994,0.1998024203507039,Gasoline,302.0HP 3.5L V6 Cylinder Engine Gasoline Fuel,Gray,Beige,At least 1 accident or damage reported,Yes,0.0037261824955463646,0.24421052631578943,0.36774193548387096,0.3333333333333333,0.18685491723466408,0.6666666666666665
Ford,Expedition Platinum,0.8999999999999986,0.08538404544331935,Gasoline,400.0HP 3.5L V6 Cylinder Engine Gasoline Fuel,White,White,None reported,Yes,0.014735358050569716,0.34736842105263155,0.36774193548387096,0.3333333333333333,0.18685491723466408,1.0
